fold,split,subject,nsdId_1,nsdId_2,same_image,repeat_pair,similarity,session_1,session_2
fold_01,train,2,21950,21950,1,1-2,0.9190888366940686,4,27
fold_01,train,2,21950,28745,0,1-2,0.8011438913655734,4,10
fold_01,train,2,21989,21989,1,1-2,0.9471759497285126,3,12
fold_01,train,2,21989,70232,0,1-2,0.85397668056374,3,9
fold_01,train,2,22138,22138,1,1-2,0.9175190010177767,23,28
fold_01,train,2,22138,22873,0,1-2,0.9113037465436928,23,20
fold_01,train,2,22143,22143,1,1-2,0.8524524544769211,12,19
fold_01,train,2,22143,65943,0,1-2,0.821168891813435,12,21
fold_01,train,2,22155,22155,1,1-2,0.8158417197672494,23,23
fold_01,train,2,22155,56723,0,1-2,0.7709216609138864,23,4
fold_01,train,2,22263,22263,1,1-2,0.9431635761151105,4,4
fold_01,train,2,22263,66773,0,1-2,0.8481157855958378,4,18
fold_01,train,2,22387,22387,1,1-2,0.9085696200479177,16,22
fold_01,train,2,22387,36476,0,1-2,0.8044831103417555,16,9
fold_01,train,2,22495,22495,1,1-2,0.9400452700826432,4,26
fold_01,train,2,22495,56269,0,1-2,0.8404827416167963,4,29
fold_01,train,2,22515,22515,1,1-2,0.9296346836778245,2,2
fold_01,train,2,22515,16063,0,1-2,0.9279899024832045,2,21
fold_01,train,2,22523,22523,1,1-2,0.8366714086525255,15,15
fold_01,train,2,22523,40423,0,1-2,0.9548244065262786,15,4
fold_01,train,2,22530,22530,1,1-2,0.8763734133222016,13,13
fold_01,train,2,22530,44844,0,1-2,0.825615060661973,13,3
fold_01,train,2,22585,22585,1,1-2,0.8830424465464821,21,22
fold_01,train,2,22585,20442,0,1-2,0.826141180840549,21,14
fold_01,train,2,22587,22587,1,1-2,0.9494526705833312,4,5
fold_01,train,2,22587,3449,0,1-2,0.7316327614272717,4,5
fold_01,train,2,22772,22772,1,1-2,0.8514118300467621,24,24
fold_01,train,2,22772,65821,0,1-2,0.7240824021426613,24,7
fold_01,train,2,22782,22782,1,1-2,0.9296288775771604,2,6
fold_01,train,2,22782,44844,0,1-2,0.7698597545642671,2,3
fold_01,train,2,22794,22794,1,1-2,0.9099939919602695,16,16
fold_01,train,2,22794,62302,0,1-2,0.8850615254383576,16,10
fold_01,train,2,22845,22845,1,1-2,0.863781004608079,26,27
fold_01,train,2,22845,5034,0,1-2,0.9003092310369347,26,18
fold_01,train,2,22873,22873,1,1-2,0.92308582479431,8,20
fold_01,train,2,22873,70360,0,1-2,0.7749303917406082,8,25
fold_01,train,2,22879,22879,1,1-2,0.9589911110446626,4,12
fold_01,train,2,22879,7366,0,1-2,0.829095136705108,4,13
fold_01,train,2,22886,22886,1,1-2,0.9406561186592979,4,26
fold_01,train,2,22886,65267,0,1-2,0.833228281221888,4,10
fold_01,train,2,22957,22957,1,1-2,0.936676404265379,19,27
fold_01,train,2,22957,55107,0,1-2,0.8063675445424412,19,25
fold_01,train,2,22967,22967,1,1-2,0.912511692753325,3,3
fold_01,train,2,22967,41137,0,1-2,0.7610963631743268,3,24
fold_01,train,2,22993,22993,1,1-2,0.8941500202751782,19,27
fold_01,train,2,22993,43689,0,1-2,0.7658609226575032,19,15
fold_01,train,2,23036,23036,1,1-2,0.9109689468804638,5,11
fold_01,train,2,23036,29381,0,1-2,0.8802685209629273,5,15
fold_01,train,2,23241,23241,1,1-2,0.928798342446001,25,25
fold_01,train,2,23241,49466,0,1-2,0.8188212380072363,25,14
fold_01,train,2,23492,23492,1,1-2,0.932728567459223,18,23
fold_01,train,2,23492,10064,0,1-2,0.7659261714545568,18,6
fold_01,train,2,23715,23715,1,1-2,0.896162574093127,4,9
fold_01,train,2,23715,64295,0,1-2,0.7710524307797495,4,16
fold_01,train,2,23729,23729,1,1-2,0.8772150208094813,6,6
fold_01,train,2,23729,70232,0,1-2,0.8259741332249899,6,9
fold_01,train,2,23871,23871,1,1-2,0.932706649797012,16,17
fold_01,train,2,23871,15819,0,1-2,0.8701280747882414,16,7
fold_01,train,2,23993,23993,1,1-2,0.9464234593329183,28,29
fold_01,train,2,23993,22794,0,1-2,0.8508031187257409,28,16
fold_01,train,2,24202,24202,1,1-2,0.9559572449674346,5,8
fold_01,train,2,24202,61122,0,1-2,0.8881080126813632,5,29
fold_01,train,2,24214,24214,1,1-2,0.812233269725526,10,14
fold_01,train,2,24214,26307,0,1-2,0.8596085811860174,10,8
fold_01,train,2,24264,24264,1,1-2,0.9251651713803696,8,27
fold_01,train,2,24264,43428,0,1-2,0.9162169825126236,8,6
fold_01,train,2,24517,24517,1,1-2,0.9508004062867,9,9
fold_01,train,2,24517,57838,0,1-2,0.9275628144697853,9,12
fold_01,train,2,24530,24530,1,1-2,0.8743264959831253,24,24
fold_01,train,2,24530,30563,0,1-2,0.7640721122433649,24,27
fold_01,train,2,24560,24560,1,1-2,0.9071184252455209,21,21
fold_01,train,2,24560,21218,0,1-2,0.8523085024665485,21,20
fold_01,train,2,24638,24638,1,1-2,0.9197848759788148,21,21
fold_01,train,2,24638,41056,0,1-2,0.8223350919961924,21,21
fold_01,train,2,24640,24640,1,1-2,0.9513322335524639,15,20
fold_01,train,2,24640,59046,0,1-2,0.8907733908383474,15,5
fold_01,train,2,24649,24649,1,1-2,0.94940173592102,18,21
fold_01,train,2,24649,17463,0,1-2,0.8293757033012963,18,17
fold_01,train,2,24739,24739,1,1-2,0.8928708964348567,17,18
fold_01,train,2,24739,43159,0,1-2,0.8463296650815688,17,18
fold_01,train,2,24846,24846,1,1-2,0.8978870752540222,13,13
fold_01,train,2,24846,22772,0,1-2,0.8439981013853565,13,24
fold_01,train,2,25091,25091,1,1-2,0.9154477002594537,18,18
fold_01,train,2,25091,28068,0,1-2,0.9013290778054764,18,9
fold_01,train,2,25111,25111,1,1-2,0.9446295335132899,4,4
fold_01,train,2,25111,22523,0,1-2,0.7770814852255592,4,15
fold_01,train,2,25250,25250,1,1-2,0.9167346463091453,4,28
fold_01,train,2,25250,72015,0,1-2,0.8220836599825712,4,15
fold_01,train,2,25268,25268,1,1-2,0.9260635016353588,3,4
fold_01,train,2,25268,53152,0,1-2,0.8274845977295912,3,25
fold_01,train,2,25284,25284,1,1-2,0.8703443726761796,4,6
fold_01,train,2,25284,33521,0,1-2,0.8606245087838442,4,11
fold_01,train,2,25287,25287,1,1-2,0.942336488180922,1,14
fold_01,train,2,25287,3157,0,1-2,0.8259860584756232,1,11
fold_01,train,2,25318,25318,1,1-2,0.9432074832515118,20,21
fold_01,train,2,25318,62209,0,1-2,0.8384950713612779,20,5
fold_01,train,2,25319,25319,1,1-2,0.8356191972173828,10,30
fold_01,train,2,25319,17934,0,1-2,0.7931156532646181,10,23
fold_01,train,2,25371,25371,1,1-2,0.9306685782881501,17,29
fold_01,train,2,25371,48157,0,1-2,0.819272178115402,17,9
fold_01,train,2,25578,25578,1,1-2,0.9067453775117352,25,25
fold_01,train,2,25578,56911,0,1-2,0.8680225057741228,25,14
fold_01,train,2,25581,25581,1,1-2,0.9505034778102895,15,15
fold_01,train,2,25581,50653,0,1-2,0.7754096522458979,15,24
fold_01,train,2,25588,25588,1,1-2,0.9558587705279467,3,25
fold_01,train,2,25588,45632,0,1-2,0.7926114437265002,3,15
fold_01,train,2,25602,25602,1,1-2,0.8083411670038629,15,22
fold_01,train,2,25602,21508,0,1-2,0.8663850067220991,15,28
fold_01,train,2,25693,25693,1,1-2,0.8379780754815703,14,26
fold_01,train,2,25693,52527,0,1-2,0.7973271330459051,14,5
fold_01,train,2,25702,25702,1,1-2,0.9051359884113355,21,26
fold_01,train,2,25702,21192,0,1-2,0.7776671664242231,21,9
fold_01,train,2,25741,25741,1,1-2,0.9468819741279924,23,23
fold_01,train,2,25741,56066,0,1-2,0.945847337208289,23,15
fold_01,train,2,25746,25746,1,1-2,0.8866356506219609,21,30
fold_01,train,2,25746,57681,0,1-2,0.880897662594142,21,29
fold_01,train,2,25881,25881,1,1-2,0.9280169673403525,24,24
fold_01,train,2,25881,67829,0,1-2,0.8330898596470779,24,4
fold_01,train,2,26119,26119,1,1-2,0.8416069643553058,11,20
fold_01,train,2,26119,68897,0,1-2,0.779867399433628,11,20
fold_01,train,2,26127,26127,1,1-2,0.9194309866547284,2,10
fold_01,train,2,26127,46462,0,1-2,0.8158862215453504,2,19
fold_01,train,2,26163,26163,1,1-2,0.9073386628424677,3,16
fold_01,train,2,26163,13314,0,1-2,0.8712696063317296,3,14
fold_01,train,2,26292,26292,1,1-2,0.9295200311914553,9,9
fold_01,train,2,26292,24638,0,1-2,0.706087004554911,9,21
fold_01,train,2,26307,26307,1,1-2,0.8834606239820753,6,8
fold_01,train,2,26307,72510,0,1-2,0.9101808194800101,6,26
fold_01,train,2,26351,26351,1,1-2,0.9164143725551589,1,13
fold_01,train,2,26351,19181,0,1-2,0.8369738422749382,1,1
fold_01,train,2,26372,26372,1,1-2,0.9216900422566044,14,23
fold_01,train,2,26372,48679,0,1-2,0.8494833914471577,14,16
fold_01,train,2,26435,26435,1,1-2,0.9089774514068396,2,8
fold_01,train,2,26435,14121,0,1-2,0.8148740918758273,2,14
fold_01,train,2,26458,26458,1,1-2,0.8929358339517118,2,2
fold_01,train,2,26458,46861,0,1-2,0.8034401509713399,2,7
fold_01,train,2,26598,26598,1,1-2,0.8961128640748788,1,13
fold_01,train,2,26598,39997,0,1-2,0.8266960968936855,1,11
fold_01,train,2,26720,26720,1,1-2,0.9325044988528095,4,4
fold_01,train,2,26720,27568,0,1-2,0.8346893905581173,4,10
fold_01,train,2,26780,26780,1,1-2,0.9300628023208954,10,23
fold_01,train,2,26780,66278,0,1-2,0.7531989930727876,10,10
fold_01,train,2,26895,26895,1,1-2,0.8500218587323974,14,21
fold_01,train,2,26895,33245,0,1-2,0.8348717838690214,14,17
fold_01,train,2,26909,26909,1,1-2,0.9092686522317215,22,26
fold_01,train,2,26909,46835,0,1-2,0.8436497936263202,22,30
fold_01,train,2,26990,26990,1,1-2,0.936777634532015,16,16
fold_01,train,2,26990,43689,0,1-2,0.7535031045440985,16,15
fold_01,train,2,27242,27242,1,1-2,0.8977793157511873,19,19
fold_01,train,2,27242,8843,0,1-2,0.7619122210756996,19,14
fold_01,train,2,27275,27275,1,1-2,0.9237545515863469,6,7
fold_01,train,2,27275,43950,0,1-2,0.8751133171396372,6,11
fold_01,train,2,27287,27287,1,1-2,0.9309093789233541,17,17
fold_01,train,2,27287,39289,0,1-2,0.8802048102505599,17,14
fold_01,train,2,27326,27326,1,1-2,0.940343933153059,4,4
fold_01,train,2,27326,46150,0,1-2,0.8216953533149336,4,6
fold_01,train,2,27435,27435,1,1-2,0.9310684670213445,9,9
fold_01,train,2,27435,17463,0,1-2,0.8665333352767401,9,17
fold_01,train,2,27568,27568,1,1-2,0.9593254906763509,3,10
fold_01,train,2,27568,49944,0,1-2,0.8883950563433702,3,9
fold_01,train,2,27580,27580,1,1-2,0.8494834342500347,8,11
fold_01,train,2,27580,2950,0,1-2,0.8074040492861868,8,13
fold_01,train,2,27830,27830,1,1-2,0.9322252506333535,13,19
fold_01,train,2,27830,38022,0,1-2,0.905289032019928,13,14
fold_01,train,2,27878,27878,1,1-2,0.8337250988018148,12,20
fold_01,train,2,27878,41934,0,1-2,0.8604508365566633,12,28
fold_01,train,2,27972,27972,1,1-2,0.8478799537694697,13,14
fold_01,train,2,27972,69839,0,1-2,0.8512575650065939,13,20
fold_01,train,2,28024,28024,1,1-2,0.9285592595928263,3,11
fold_01,train,2,28024,22886,0,1-2,0.9135373866524605,3,26
fold_01,train,2,28068,28068,1,1-2,0.9497671428319638,8,9
fold_01,train,2,28068,64295,0,1-2,0.8183229934173323,8,16
fold_01,train,2,28096,28096,1,1-2,0.8873266465403545,6,18
fold_01,train,2,28096,20820,0,1-2,0.8125871731272554,6,20
fold_01,train,2,28159,28159,1,1-2,0.9352634588304384,5,9
fold_01,train,2,28159,24214,0,1-2,0.8840727232668251,5,14
fold_01,train,2,28189,28189,1,1-2,0.9195746306584759,22,22
fold_01,train,2,28189,12796,0,1-2,0.9340941938262782,22,2
fold_01,train,2,28286,28286,1,1-2,0.885650449803078,6,16
fold_01,train,2,28286,8435,0,1-2,0.719961734337744,6,19
fold_01,train,2,28303,28303,1,1-2,0.8846091375172681,30,30
fold_01,train,2,28303,14898,0,1-2,0.860033495449203,30,14
fold_01,train,2,28319,28319,1,1-2,0.8763361263710692,15,18
fold_01,train,2,28319,62275,0,1-2,0.7938748233961455,15,27
fold_01,train,2,28325,28325,1,1-2,0.9125087574409135,20,23
fold_01,train,2,28325,32307,0,1-2,0.8211397613241009,20,3
fold_01,train,2,28349,28349,1,1-2,0.9188883194522242,11,11
fold_01,train,2,28349,47290,0,1-2,0.8698999174372957,11,7
fold_01,train,2,28418,28418,1,1-2,0.954672035386151,9,30
fold_01,train,2,28418,28745,0,1-2,0.9534447756956287,9,10
fold_01,train,2,28524,28524,1,1-2,0.9293124191833624,7,18
fold_01,train,2,28524,53152,0,1-2,0.7691736800992741,7,25
fold_01,train,2,28595,28595,1,1-2,0.9091155141955899,3,4
fold_01,train,2,28595,46002,0,1-2,0.7731617010974077,3,18
fold_01,train,2,28745,28745,1,1-2,0.967459787103936,10,10
fold_01,train,2,28745,45945,0,1-2,0.8369035189193684,10,23
fold_01,train,2,28751,28751,1,1-2,0.9088709408603779,4,4
fold_01,train,2,28751,22587,0,1-2,0.7844585932938706,4,5
fold_01,train,2,28755,28755,1,1-2,0.9563928907424404,22,23
fold_01,train,2,28755,34850,0,1-2,0.7985815027484018,22,7
fold_01,train,2,28788,28788,1,1-2,0.9485500857220259,30,30
fold_01,train,2,28788,31028,0,1-2,0.8143197403492147,30,14
fold_01,train,2,29021,29021,1,1-2,0.9269335679431079,26,29
fold_01,train,2,29021,41162,0,1-2,0.7837903633516606,26,27
fold_01,train,2,29381,29381,1,1-2,0.8693152559490508,14,15
fold_01,train,2,29381,10064,0,1-2,0.8030259955857045,14,6
fold_01,train,2,29711,29711,1,1-2,0.9091464186820785,22,23
fold_01,train,2,29711,69614,0,1-2,0.83731552821616,22,19
fold_01,train,2,29837,29837,1,1-2,0.8833647016226434,1,15
fold_01,train,2,29837,47290,0,1-2,0.7825816898664482,1,7
fold_01,train,2,29886,29886,1,1-2,0.9398870785547889,5,6
fold_01,train,2,29886,25741,0,1-2,0.8011673674645142,5,23
fold_01,train,2,29919,29919,1,1-2,0.8867445813073934,9,28
fold_01,train,2,29919,47408,0,1-2,0.8107274869006652,9,5
fold_01,train,2,29980,29980,1,1-2,0.8909208415767021,26,26
fold_01,train,2,29980,50653,0,1-2,0.8295678844828246,26,24
fold_01,train,2,30081,30081,1,1-2,0.8851822173621708,2,2
fold_01,train,2,30081,29980,0,1-2,0.8232475777323519,2,26
fold_01,train,2,30373,30373,1,1-2,0.8832860363096554,1,1
fold_01,train,2,30373,32307,0,1-2,0.8137002285996805,1,3
fold_01,train,2,30395,30395,1,1-2,0.8751704654998704,7,7
fold_01,train,2,30395,65639,0,1-2,0.8344770529387809,7,30
fold_01,train,2,30407,30407,1,1-2,0.8966871153520675,13,18
fold_01,train,2,30407,53152,0,1-2,0.8023058574742197,13,25
fold_01,train,2,30430,30430,1,1-2,0.9269127344860905,8,9
fold_01,train,2,30430,59284,0,1-2,0.7908146047928173,8,16
fold_01,train,2,30563,30563,1,1-2,0.9525671129742999,20,27
fold_01,train,2,30563,64498,0,1-2,0.810529952626246,20,24
fold_01,train,2,30601,30601,1,1-2,0.9506613393083225,10,11
fold_01,train,2,30601,11942,0,1-2,0.8391839649224355,10,10
fold_01,train,2,30632,30632,1,1-2,0.9373766617604731,4,20
fold_01,train,2,30632,9434,0,1-2,0.888818793791564,4,3
fold_01,train,2,30672,30672,1,1-2,0.8851693822636326,20,20
fold_01,train,2,30672,17374,0,1-2,0.8710390632817032,20,14
fold_01,train,2,30847,30847,1,1-2,0.8908689483002967,2,8
fold_01,train,2,30847,17942,0,1-2,0.834810869833696,2,21
fold_01,train,2,30856,30856,1,1-2,0.8700406691752444,4,4
fold_01,train,2,30856,11932,0,1-2,0.821231734914385,4,9
fold_01,train,2,30887,30887,1,1-2,0.9243294103549645,15,15
fold_01,train,2,30887,18434,0,1-2,0.9291107108911694,15,8
fold_01,train,2,30954,30954,1,1-2,0.8902184434169231,6,30
fold_01,train,2,30954,45595,0,1-2,0.9067373586977597,6,1
fold_01,train,2,31028,31028,1,1-2,0.9422513621366544,7,14
fold_01,train,2,31028,16252,0,1-2,0.7919889077046603,7,12
fold_01,train,2,31233,31233,1,1-2,0.8395344370866314,9,18
fold_01,train,2,31233,65253,0,1-2,0.8641651638439005,9,13
fold_01,train,2,31659,31659,1,1-2,0.9305733398473961,14,18
fold_01,train,2,31659,61738,0,1-2,0.897807364870684,14,9
fold_01,train,2,31747,31747,1,1-2,0.8895760395344906,3,4
fold_01,train,2,31747,62228,0,1-2,0.7825625424360764,3,7
fold_01,train,2,31801,31801,1,1-2,0.8695438728238672,4,8
fold_01,train,2,31801,34874,0,1-2,0.8334872097511337,4,27
fold_01,train,2,31837,31837,1,1-2,0.8746893855615785,12,24
fold_01,train,2,31837,46861,0,1-2,0.736696516869682,12,7
fold_01,train,2,31936,31936,1,1-2,0.9195525878610151,11,27
fold_01,train,2,31936,13312,0,1-2,0.8631956908770817,11,14
fold_01,train,2,31964,31964,1,1-2,0.9299399844062476,6,6
fold_01,train,2,31964,4690,0,1-2,0.8046668224928557,6,14
fold_01,train,2,32053,32053,1,1-2,0.9492570042423815,8,9
fold_01,train,2,32053,40909,0,1-2,0.7679221496315118,8,22
fold_01,train,2,32232,32232,1,1-2,0.8709972536526582,15,15
fold_01,train,2,32232,55107,0,1-2,0.8139135832474367,15,25
fold_01,train,2,32303,32303,1,1-2,0.9155201164538244,16,20
fold_01,train,2,32303,47293,0,1-2,0.8484409482631062,16,26
fold_01,train,2,32307,32307,1,1-2,0.9337415468897312,3,3
fold_01,train,2,32307,34126,0,1-2,0.8165884158628168,3,10
fold_01,train,2,32625,32625,1,1-2,0.8901217517048601,1,1
fold_01,train,2,32625,61133,0,1-2,0.8031730938165246,1,22
fold_01,train,2,32716,32716,1,1-2,0.9369324985209119,18,26
fold_01,train,2,32716,25746,0,1-2,0.8331356403827953,18,30
fold_01,train,2,32772,32772,1,1-2,0.9018487043688836,22,22
fold_01,train,2,32772,69130,0,1-2,0.8326616960231666,22,5
fold_01,train,2,32891,32891,1,1-2,0.9247594549513997,17,18
fold_01,train,2,32891,22495,0,1-2,0.7719305215421128,17,26
fold_01,train,2,32910,32910,1,1-2,0.9370631730826043,13,14
fold_01,train,2,32910,25588,0,1-2,0.7870111790512856,13,25
fold_01,train,2,33131,33131,1,1-2,0.9278409705819428,10,12
fold_01,train,2,33131,46523,0,1-2,0.7789353990156159,10,19
fold_01,train,2,33171,33171,1,1-2,0.938055199399953,16,22
fold_01,train,2,33171,70505,0,1-2,0.8414538779517092,16,15
fold_01,train,2,33189,33189,1,1-2,0.8894044155507462,4,5
fold_01,train,2,33189,57681,0,1-2,0.8202209346887548,4,29
fold_01,train,2,33245,33245,1,1-2,0.9763760095645904,12,17
fold_01,train,2,33245,26351,0,1-2,0.8498091979659553,12,13
fold_01,train,2,33289,33289,1,1-2,0.9111266878897324,9,23
fold_01,train,2,33289,72209,0,1-2,0.8133771212032868,9,9
fold_01,train,2,33521,33521,1,1-2,0.9018709456952806,3,11
fold_01,train,2,33521,27275,0,1-2,0.8909496895426683,3,7
fold_01,train,2,33543,33543,1,1-2,0.8947148724603736,6,21
fold_01,train,2,33543,46372,0,1-2,0.8327330473888569,6,23
fold_01,train,2,33813,33813,1,1-2,0.9269760303140181,8,25
fold_01,train,2,33813,24560,0,1-2,0.8177488621695379,8,21
fold_01,train,2,34068,34068,1,1-2,0.8856646025152388,4,5
fold_01,train,2,34068,31936,0,1-2,0.7843304180176378,4,27
fold_01,train,2,34089,34089,1,1-2,0.8956119288556605,9,9
fold_01,train,2,34089,7654,0,1-2,0.8644251240554275,9,16
fold_01,train,2,34126,34126,1,1-2,0.912242443153302,4,10
fold_01,train,2,34126,25319,0,1-2,0.8042622545945647,4,30
fold_01,train,2,34186,34186,1,1-2,0.9327637381087749,4,27
fold_01,train,2,34186,56314,0,1-2,0.7696897621440598,4,3
fold_01,train,2,34238,34238,1,1-2,0.9393415728897351,1,12
fold_01,train,2,34238,60251,0,1-2,0.8211578344809022,1,17
fold_01,train,2,34418,34418,1,1-2,0.9003929031065041,21,21
fold_01,train,2,34418,53155,0,1-2,0.8224247550357582,21,26
fold_01,train,2,34603,34603,1,1-2,0.8789639927398958,21,21
fold_01,train,2,34603,47099,0,1-2,0.9061757380302738,21,30
fold_01,train,2,34829,34829,1,1-2,0.9281634942465702,7,7
fold_01,train,2,34829,34850,0,1-2,0.8243897425647959,7,7
fold_01,train,2,34850,34850,1,1-2,0.9167519715686957,7,7
fold_01,train,2,34850,56290,0,1-2,0.7739628106584072,7,21
fold_01,train,2,34874,34874,1,1-2,0.9462287132270621,6,27
fold_01,train,2,34874,68897,0,1-2,0.8602483294642252,6,20
fold_01,train,2,35743,35743,1,1-2,0.9779128486709425,12,12
fold_01,train,2,35743,3682,0,1-2,0.885273511728665,12,7
fold_01,train,2,35752,35752,1,1-2,0.9174114084299795,12,13
fold_01,train,2,35752,27435,0,1-2,0.7759913375419036,12,9
fold_01,train,2,35790,35790,1,1-2,0.8684457819662622,15,30
fold_01,train,2,35790,55526,0,1-2,0.821957814313656,15,16
fold_01,train,2,35798,35798,1,1-2,0.9448664469173973,12,12
fold_01,train,2,35798,47408,0,1-2,0.9093694441200727,12,5
fold_01,train,2,35986,35986,1,1-2,0.9096038004296445,14,15
fold_01,train,2,35986,6199,0,1-2,0.7717323788016112,14,24
fold_01,train,2,36067,36067,1,1-2,0.9118413880042215,1,7
fold_01,train,2,36067,55649,0,1-2,0.8087621089487479,1,7
fold_01,train,2,36258,36258,1,1-2,0.9268802798773125,23,24
fold_01,train,2,36258,41927,0,1-2,0.7356195455131861,23,18
fold_01,train,2,36476,36476,1,1-2,0.8133597763092999,9,9
fold_01,train,2,36476,9865,0,1-2,0.8035246329851933,9,25
fold_01,train,2,36569,36569,1,1-2,0.9618842774138777,12,12
fold_01,train,2,36569,53052,0,1-2,0.7975179728810585,12,1
fold_01,train,2,36576,36576,1,1-2,0.8911702946203244,1,10
fold_01,train,2,36576,8933,0,1-2,0.8222890101344603,1,22
fold_01,train,2,36623,36623,1,1-2,0.9241343571955514,22,23
fold_01,train,2,36623,22967,0,1-2,0.7932200934025169,22,3
fold_01,train,2,36682,36682,1,1-2,0.9530341661451239,7,9
fold_01,train,2,36682,37059,0,1-2,0.807929242531669,7,16
fold_01,train,2,36731,36731,1,1-2,0.9093879749458535,7,8
fold_01,train,2,36731,69240,0,1-2,0.7457808003855012,7,12
fold_01,train,2,36759,36759,1,1-2,0.8774901954772741,11,23
fold_01,train,2,36759,7954,0,1-2,0.7378750683164041,11,29
fold_01,train,2,36910,36910,1,1-2,0.9175401623734366,2,2
fold_01,train,2,36910,45356,0,1-2,0.8868389264380359,2,27
fold_01,train,2,36945,36945,1,1-2,0.9499097074249044,8,10
fold_01,train,2,36945,14898,0,1-2,0.9071359166079183,8,14
fold_01,train,2,36974,36974,1,1-2,0.9396103974732365,2,9
fold_01,train,2,36974,36910,0,1-2,0.8265518490421344,2,2
fold_01,train,2,36978,36978,1,1-2,0.8964208598704889,5,13
fold_01,train,2,36978,42912,0,1-2,0.8483875811683684,5,22
fold_01,train,2,37059,37059,1,1-2,0.9660359543754974,15,16
fold_01,train,2,37059,3951,0,1-2,0.8077806026170092,15,11
fold_01,train,2,37221,37221,1,1-2,0.9372536220694432,7,25
fold_01,train,2,37221,54698,0,1-2,0.925225503844418,7,19
fold_01,train,2,37224,37224,1,1-2,0.934100601625199,3,4
fold_01,train,2,37224,45843,0,1-2,0.8964080375166105,3,13
fold_01,train,2,37436,37436,1,1-2,0.9360970260802894,13,17
fold_01,train,2,37436,66216,0,1-2,0.7918996572252472,13,12
